Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Total_Stops,Additional_Info,Price,Airline_clean,Source_clean,Duration_Minutes,Total_Stops_Num,Source_Code,Duration
Saudia,2019-03-27,Jeddah,London,Jeddah → London,06:20,04:25,2 stops,Multi Stopover,12273,saudia,jeddah,1325,2.0,JED,1325
Saudia,2019-06-12,Jeddah,London,Jeddah → London,20:00,04:25,2 stops,No Meal,12410,saudia,jeddah,505,2.0,JED,505
Saudia,2019-03-12,Riyadh,Dubai,Riyadh → Dubai,05:45,08:15,1 stop,Standard Stopover,12547,saudia,riyadh,1590,1.0,RUH,1590
Saudia,2019-06-15,Jeddah,London,Jeddah → London,22:50,12:35,1 stop,No Meal,10262,saudia,jeddah,825,1.0,JED,825
Saudia,2019-05-09,Jeddah,London,Jeddah → London,11:30,19:15,1 stop,Standard Stopover,14323,saudia,jeddah,465,1.0,JED,465
Saudia,2019-06-21,Medina,Cairo,Medina → Cairo,19:35,21:05,non-stop,No Meal,3210,saudia,medina,90,0.0,MED,90
Saudia,2019-03-03,Jeddah,London,Jeddah → London,10:00,21:00,1 stop,Standard Stopover,16863,saudia,jeddah,660,1.0,JED,660
Saudia,2019-06-01,Jeddah,London,Jeddah → London,11:25,19:15,1 stop,Standard Stopover,8937,saudia,jeddah,470,1.0,JED,470
Saudia,2019-03-27,Jeddah,London,Jeddah → London,19:10,04:25,2 stops,Multi Stopover,10929,saudia,jeddah,1995,2.0,JED,1995
Saudia,2019-06-09,Jeddah,London,Jeddah → London,10:35,01:30,1 stop,Standard Stopover,6104,saudia,jeddah,895,1.0,JED,895
Saudia,2019-03-21,Jeddah,London,Jeddah → London,15:55,21:55,1 stop,Standard Stopover,5511,saudia,jeddah,360,1.0,JED,360
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,21:10,16:20,1 stop,Standard Stopover,13759,saudia,dammam,1150,1.0,DMM,1150
Saudia,2019-05-21,Jeddah,London,Jeddah → London,05:55,07:40,2 stops,Multi Stopover,11543,saudia,jeddah,1545,2.0,JED,1545
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,09:35,19:10,1 stop,Standard Stopover,13067,saudia,dammam,575,1.0,DMM,575
Saudia,2019-06-15,Jeddah,London,Jeddah → London,07:05,04:25,1 stop,No Meal,10262,saudia,jeddah,1280,1.0,JED,1280
Saudia,2019-06-06,Jeddah,London,Jeddah → London,16:55,19:15,2 stops,Multi Stopover,13591,saudia,jeddah,1580,2.0,JED,1580
Saudia,2019-03-27,Jeddah,London,Jeddah → London,19:10,19:45,2 stops,Multi Stopover,10929,saudia,jeddah,1475,2.0,JED,1475
Saudia,2019-04-27,Riyadh,Jeddah,Riyadh → Jeddah,19:50,22:50,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-15,Jeddah,London,Jeddah → London,07:55,13:25,1 stop,Standard Stopover,6451,saudia,jeddah,330,1.0,JED,330
Flynas,2019-03-03,Abha,Dammam,Abha → Dammam,11:35,14:00,non-stop,Express Flight,7295,flynas,abha,145,0.0,AHB,145
Saudia,2019-06-03,Riyadh,Jeddah,Riyadh → Jeddah,01:30,04:15,non-stop,Express Flight,3943,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-05-15,Riyadh,Jeddah,Riyadh → Jeddah,21:10,00:05,non-stop,No Baggage,3573,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-06-24,Jeddah,London,Jeddah → London,22:00,19:15,2 stops,Multi Stopover,9181,saudia,jeddah,1275,2.0,JED,1275
Saudia,2019-03-03,Jeddah,London,Jeddah → London,09:45,09:25,1 stop,Standard Stopover,24017,saudia,jeddah,1420,1.0,JED,1420
Saudia,2019-03-09,Jeddah,London,Jeddah → London,10:55,19:15,2 stops,Multi Stopover,17476,saudia,jeddah,1940,2.0,JED,1940
Saudia,2019-04-09,Dammam,Riyadh,Dammam → Riyadh,19:00,11:05,1 stop,Standard Stopover,4647,saudia,dammam,965,1.0,DMM,965
Saudia,2019-05-27,Jeddah,London,Jeddah → London,11:25,21:00,1 stop,Standard Stopover,6314,saudia,jeddah,575,1.0,JED,575
Saudia,2019-06-06,Jeddah,London,Jeddah → London,14:35,04:25,2 stops,Multi Stopover,13376,saudia,jeddah,830,2.0,JED,830
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,05:45,16:10,1 stop,Standard Stopover,12284,saudia,riyadh,625,1.0,RUH,625
Saudia,2019-05-09,Riyadh,Jeddah,Riyadh → Jeddah,08:20,11:20,non-stop,Express Flight,7229,saudia,riyadh,180,0.0,RUH,180
Saudia,2019-05-01,Jeddah,London,Jeddah → London,08:30,19:00,1 stop,Standard Stopover,9627,saudia,jeddah,630,1.0,JED,630
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,12:00,21:50,2 stops,Multi Stopover,9258,saudia,dammam,590,2.0,DMM,590
Saudia,2019-06-03,Dammam,Riyadh,Dammam → Riyadh,09:00,11:25,non-stop,Express Flight,3873,saudia,dammam,145,0.0,DMM,145
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,non-stop,No Baggage,3841,saudia,dammam,140,0.0,DMM,140
Saudia,2019-05-27,Jeddah,London,Jeddah → London,09:45,22:30,1 stop,Standard Stopover,10486,saudia,jeddah,765,1.0,JED,765
Saudia,2019-03-03,Jeddah,London,Jeddah → London,16:00,18:50,1 stop,Standard Stopover,17234,saudia,jeddah,1610,1.0,JED,1610
Saudia,2019-06-27,Jeddah,London,Jeddah → London,05:10,10:05,1 stop,Standard Stopover,6496,saudia,jeddah,295,1.0,JED,295
Saudia,2019-05-27,Jeddah,London,Jeddah → London,08:30,19:00,1 stop,Standard Stopover,9627,saudia,jeddah,630,1.0,JED,630
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,16:50,11:10,1 stop,Standard Stopover,8366,saudia,dammam,1100,1.0,DMM,1100
Saudia,2019-05-27,Jeddah,London,Jeddah → London,20:00,04:25,2 stops,No Meal,15318,saudia,jeddah,505,2.0,JED,505
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,11:35,18:50,1 stop,Standard Stopover,9923,saudia,dammam,435,1.0,DMM,435
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,10:20,17:35,1 stop,No Meal,6077,saudia,dammam,435,1.0,DMM,435
Flynas,2019-06-09,Abha,Dammam,Abha → Dammam,11:40,13:55,non-stop,Express Flight,4667,flynas,abha,135,0.0,AHB,135
Saudia,2019-05-09,Jeddah,London,Jeddah → London,08:30,19:15,1 stop,Standard Stopover,8099,saudia,jeddah,645,1.0,JED,645
Saudia,2019-05-01,Medina,Cairo,Medina → Cairo,13:15,14:45,non-stop,No Baggage,2385,saudia,medina,90,0.0,MED,90
Saudia,2019-06-27,Jeddah,London,Jeddah → London,15:05,01:30,2 stops,Multi Stopover,15965,saudia,jeddah,625,2.0,JED,625
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,06:30,18:15,1 stop,No Meal,10844,saudia,dammam,705,1.0,DMM,705
Saudia,2019-05-12,Riyadh,Jeddah,Riyadh → Jeddah,13:20,16:10,non-stop,Express Flight,6121,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,22:10,01:00,non-stop,Express Flight,3625,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-27,Jeddah,London,Jeddah → London,07:30,21:00,1 stop,Standard Stopover,8475,saudia,jeddah,810,1.0,JED,810
Saudia,2019-05-27,Jeddah,London,Jeddah → London,07:05,19:00,1 stop,No Meal,12898,saudia,jeddah,715,1.0,JED,715
Saudia,2019-03-06,Jeddah,London,Jeddah → London,02:05,07:25,1 stop,Standard Stopover,10851,saudia,jeddah,320,1.0,JED,320
Saudia,2019-03-21,Jeddah,London,Jeddah → London,09:45,23:00,1 stop,Standard Stopover,5704,saudia,jeddah,795,1.0,JED,795
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,21:10,00:05,non-stop,Express Flight,11598,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-05-27,Jeddah,London,Jeddah → London,08:30,19:15,1 stop,Standard Stopover,9149,saudia,jeddah,645,1.0,JED,645
Saudia,2019-06-15,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,non-stop,Express Flight,4145,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-21,Jeddah,London,Jeddah → London,10:35,19:35,1 stop,Standard Stopover,6195,saudia,jeddah,540,1.0,JED,540
Saudia,2019-05-09,Jeddah,London,Jeddah → London,11:25,21:00,1 stop,Standard Stopover,6979,saudia,jeddah,575,1.0,JED,575
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,13:20,16:10,non-stop,Express Flight,7276,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-15,Jeddah,London,Jeddah → London,08:45,13:15,1 stop,No Baggage,4760,saudia,jeddah,270,1.0,JED,270
Flynas,2019-06-18,Abha,Dammam,Abha → Dammam,17:45,20:05,non-stop,Express Flight,11982,flynas,abha,140,0.0,AHB,140
Flynas,2019-03-27,Abha,Dammam,Abha → Dammam,22:05,00:25,non-stop,Express Flight,5277,flynas,abha,140,0.0,AHB,140
Saudia,2019-06-09,Jeddah,London,Jeddah → London,20:00,07:40,1 stop,Standard Stopover,8372,saudia,jeddah,700,1.0,JED,700
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,19:35,23:15,1 stop,Standard Stopover,4226,saudia,dammam,220,1.0,DMM,220
Flynas,2019-06-18,Abha,Dammam,Abha → Dammam,19:35,21:55,non-stop,Express Flight,3597,flynas,abha,140,0.0,AHB,140
Saudia,2019-06-15,Jeddah,London,Jeddah → London,08:45,21:00,1 stop,Standard Stopover,7005,saudia,jeddah,735,1.0,JED,735
Saudia,2019-05-09,Jeddah,London,Jeddah → London,07:05,16:10,1 stop,Standard Stopover,8018,saudia,jeddah,545,1.0,JED,545
Saudia,2019-06-09,Jeddah,London,Jeddah → London,19:45,19:00,1 stop,No Meal,10577,saudia,jeddah,1395,1.0,JED,1395
Saudia,2019-06-12,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,No Meal,11507,saudia,jeddah,810,2.0,JED,810
Saudia,2019-05-09,Jeddah,London,Jeddah → London,05:00,19:15,2 stops,Multi Stopover,9653,saudia,jeddah,2295,2.0,JED,2295
Saudia,2019-03-15,Medina,Cairo,Medina → Cairo,10:20,11:50,non-stop,No Meal,4160,saudia,medina,90,0.0,MED,90
Saudia,2019-06-03,Jeddah,London,Jeddah → London,18:15,19:00,1 stop,Standard Stopover,14714,saudia,jeddah,1485,1.0,JED,1485
Saudia,2019-05-09,Medina,Cairo,Medina → Cairo,02:55,04:20,non-stop,Express Flight,5678,saudia,medina,85,0.0,MED,85
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,07:00,01:20,2 stops,Multi Stopover,13873,saudia,dammam,1100,2.0,DMM,1100
Saudia,2019-06-27,Jeddah,London,Jeddah → London,10:20,19:00,1 stop,Standard Stopover,11264,saudia,jeddah,520,1.0,JED,520
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,13:55,20:40,1 stop,No Meal,11134,saudia,dammam,405,1.0,DMM,405
Saudia,2019-03-21,Jeddah,London,Jeddah → London,16:45,22:15,1 stop,Standard Stopover,6151,saudia,jeddah,330,1.0,JED,330
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,05:45,19:50,1 stop,No Meal,10844,saudia,dammam,845,1.0,DMM,845
Saudia,2019-06-03,Jeddah,London,Jeddah → London,09:40,12:35,2 stops,Multi Stopover,13014,saudia,jeddah,1615,2.0,JED,1615
Saudia,2019-06-18,Medina,Cairo,Medina → Cairo,10:20,11:50,non-stop,No Meal,4995,saudia,medina,90,0.0,MED,90
Saudia,2019-04-18,Dammam,Riyadh,Dammam → Riyadh,15:30,18:05,non-stop,Express Flight,4174,saudia,dammam,155,0.0,DMM,155
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,13:20,16:10,non-stop,Express Flight,12841,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,17:00,21:05,1 stop,Standard Stopover,13067,saudia,dammam,1685,1.0,DMM,1685
Saudia,2019-06-24,Jeddah,London,Jeddah → London,16:00,19:00,1 stop,No Meal,10262,saudia,jeddah,1620,1.0,JED,1620
Saudia,2019-04-06,Riyadh,Jeddah,Riyadh → Jeddah,10:10,13:00,non-stop,Express Flight,4423,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,18:55,04:40,1 stop,No Meal,8586,saudia,dammam,585,1.0,DMM,585
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,21:10,09:20,1 stop,No Meal,9663,saudia,dammam,730,1.0,DMM,730
Saudia,2019-06-15,Jeddah,London,Jeddah → London,16:00,21:00,1 stop,Standard Stopover,6069,saudia,jeddah,300,1.0,JED,300
Flynas,2019-05-06,Abha,Dammam,Abha → Dammam,11:40,13:55,non-stop,Express Flight,4667,flynas,abha,135,0.0,AHB,135
Saudia,2019-05-09,Jeddah,London,Jeddah → London,21:50,19:00,1 stop,No Meal,12373,saudia,jeddah,1270,1.0,JED,1270
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,16:30,10:05,1 stop,Standard Stopover,13941,saudia,dammam,1055,1.0,DMM,1055
Saudia,2019-03-27,Medina,Cairo,Medina → Cairo,06:20,07:45,non-stop,Express Flight,3175,saudia,medina,85,0.0,MED,85
Saudia,2019-06-09,Jeddah,London,Jeddah → London,21:00,19:15,1 stop,Standard Stopover,8372,saudia,jeddah,1335,1.0,JED,1335
Saudia,2019-04-06,Riyadh,Jeddah,Riyadh → Jeddah,17:00,19:35,non-stop,Express Flight,5613,saudia,riyadh,155,0.0,RUH,155
Saudia,2019-05-18,Jeddah,London,Jeddah → London,07:35,22:30,1 stop,Standard Stopover,7144,saudia,jeddah,895,1.0,JED,895
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,06:30,16:20,1 stop,Standard Stopover,14571,saudia,dammam,590,1.0,DMM,590
Flynas,2019-03-24,Abha,Dammam,Abha → Dammam,22:05,00:25,non-stop,Express Flight,5277,flynas,abha,140,0.0,AHB,140
Saudia,2019-03-24,Medina,Cairo,Medina → Cairo,10:20,11:50,non-stop,No Meal,2759,saudia,medina,90,0.0,MED,90
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,07:35,23:30,1 stop,Standard Stopover,5192,saudia,dammam,955,1.0,DMM,955
Saudia,2019-06-09,Jeddah,London,Jeddah → London,07:05,19:00,1 stop,Standard Stopover,14714,saudia,jeddah,715,1.0,JED,715
Saudia,2019-06-01,Jeddah,London,Jeddah → London,12:00,19:15,2 stops,Multi Stopover,10336,saudia,jeddah,435,2.0,JED,435
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,non-stop,Express Flight,31945,saudia,dammam,155,0.0,DMM,155
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,06:30,23:35,1 stop,No Meal,7064,saudia,dammam,1025,1.0,DMM,1025
Saudia,2019-06-09,Jeddah,London,Jeddah → London,05:30,12:35,2 stops,Multi Stopover,14441,saudia,jeddah,425,2.0,JED,425
Saudia,2019-03-03,Jeddah,London,Jeddah → London,13:00,01:35,1 stop,Standard Stopover,17493,saudia,jeddah,755,1.0,JED,755
Saudia,2019-06-09,Dammam,Riyadh,Dammam → Riyadh,20:00,22:35,1 stop,No Meal,10844,saudia,dammam,1595,1.0,DMM,1595
Saudia,2019-06-01,Medina,Cairo,Medina → Cairo,05:45,07:15,non-stop,Express Flight,2753,saudia,medina,90,0.0,MED,90
Saudia,2019-05-21,Jeddah,London,Jeddah → London,08:00,04:25,1 stop,No Meal,12898,saudia,jeddah,1225,1.0,JED,1225
Saudia,2019-04-15,Riyadh,Jeddah,Riyadh → Jeddah,18:55,22:00,non-stop,Express Flight,7229,saudia,riyadh,185,0.0,RUH,185
Saudia,2019-06-03,Jeddah,London,Jeddah → London,12:00,07:40,2 stops,Multi Stopover,8603,saudia,jeddah,1180,2.0,JED,1180
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:30,04:25,2 stops,Multi Stopover,15129,saudia,jeddah,1375,2.0,JED,1375
Saudia,2019-06-15,Jeddah,London,Jeddah → London,11:40,19:00,2 stops,Multi Stopover,18804,saudia,jeddah,440,2.0,JED,440
Saudia,2019-04-21,Jeddah,London,Jeddah → London,07:55,22:25,1 stop,Standard Stopover,7452,saudia,jeddah,870,1.0,JED,870
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,09:30,12:20,non-stop,Express Flight,3971,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-12,Riyadh,Jeddah,Riyadh → Jeddah,10:10,13:00,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-03-15,Riyadh,Dubai,Riyadh → Dubai,14:25,19:25,1 stop,Standard Stopover,9165,saudia,riyadh,300,1.0,RUH,300
Saudia,2019-06-24,Jeddah,London,Jeddah → London,05:30,19:00,2 stops,Multi Stopover,13014,saudia,jeddah,810,2.0,JED,810
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,09:30,12:20,non-stop,Express Flight,3625,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-24,Jeddah,London,Jeddah → London,16:00,12:35,1 stop,No Meal,10262,saudia,jeddah,1235,1.0,JED,1235
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,18:55,08:15,1 stop,Standard Stopover,14388,saudia,dammam,800,1.0,DMM,800
Saudia,2019-06-12,Jeddah,London,Jeddah → London,08:00,19:15,1 stop,Standard Stopover,15058,saudia,jeddah,675,1.0,JED,675
Saudia,2019-03-06,Jeddah,London,Jeddah → London,09:00,07:40,1 stop,Standard Stopover,14882,saudia,jeddah,1360,1.0,JED,1360
Saudia,2019-04-18,Riyadh,Jeddah,Riyadh → Jeddah,10:10,13:00,non-stop,Express Flight,4591,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,06:55,09:30,non-stop,No Baggage,3841,saudia,dammam,155,0.0,DMM,155
Saudia,2019-05-15,Dammam,Riyadh,Dammam → Riyadh,08:25,18:15,1 stop,Standard Stopover,14781,saudia,dammam,590,1.0,DMM,590
Saudia,2019-04-09,Dammam,Riyadh,Dammam → Riyadh,22:20,00:40,non-stop,No Baggage,3841,saudia,dammam,140,0.0,DMM,140
Saudia,2019-06-03,Jeddah,London,Jeddah → London,15:00,01:30,1 stop,Standard Stopover,13377,saudia,jeddah,630,1.0,JED,630
Saudia,2019-06-12,Jeddah,London,Jeddah → London,19:30,04:25,2 stops,Multi Stopover,13014,saudia,jeddah,535,2.0,JED,535
Saudia,2019-05-21,Jeddah,London,Jeddah → London,13:00,19:15,1 stop,Standard Stopover,14848,saudia,jeddah,375,1.0,JED,375
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,20:45,23:20,non-stop,Express Flight,4145,saudia,dammam,155,0.0,DMM,155
Flynas,2019-06-12,Abha,Dammam,Abha → Dammam,07:55,10:15,non-stop,Express Flight,3850,flynas,abha,140,0.0,AHB,140
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,07:00,20:25,1 stop,Standard Stopover,10413,saudia,dammam,805,1.0,DMM,805
Saudia,2019-06-03,Jeddah,London,Jeddah → London,15:00,01:30,1 stop,Standard Stopover,6104,saudia,jeddah,630,1.0,JED,630
Saudia,2019-06-01,Riyadh,Jeddah,Riyadh → Jeddah,10:30,13:20,non-stop,Express Flight,3943,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-06-12,Dammam,Riyadh,Dammam → Riyadh,21:10,08:15,1 stop,No Meal,8529,saudia,dammam,665,1.0,DMM,665
Saudia,2019-06-24,Jeddah,London,Jeddah → London,22:50,12:35,1 stop,No Meal,10262,saudia,jeddah,825,1.0,JED,825
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,20:25,22:05,1 stop,Standard Stopover,14151,saudia,dammam,1540,1.0,DMM,1540
Saudia,2019-05-09,Dammam,Riyadh,Dammam → Riyadh,15:10,23:30,2 stops,Multi Stopover,5192,saudia,dammam,500,2.0,DMM,500
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,14:05,04:40,1 stop,No Meal,9663,saudia,dammam,875,1.0,DMM,875
Saudia,2019-04-24,Riyadh,Jeddah,Riyadh → Jeddah,07:45,10:40,non-stop,Express Flight,4632,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-04-06,Jeddah,London,Jeddah → London,20:25,01:30,1 stop,Standard Stopover,5073,saudia,jeddah,305,1.0,JED,305
Saudia,2019-06-15,Jeddah,London,Jeddah → London,10:20,19:15,1 stop,Standard Stopover,9526,saudia,jeddah,535,1.0,JED,535
Saudia,2019-04-15,Riyadh,Jeddah,Riyadh → Jeddah,04:00,06:50,non-stop,Express Flight,4423,saudia,riyadh,170,0.0,RUH,170
Saudia,2019-05-12,Medina,Cairo,Medina → Cairo,20:05,21:40,non-stop,Express Flight,2227,saudia,medina,95,0.0,MED,95
Saudia,2019-03-21,Riyadh,Dubai,Riyadh → Dubai,11:30,14:10,non-stop,Express Flight,5403,saudia,riyadh,160,0.0,RUH,160
Flynas,2019-03-27,Abha,Dammam,Abha → Dammam,19:35,21:55,non-stop,Express Flight,3858,flynas,abha,140,0.0,AHB,140
Saudia,2019-03-09,Jeddah,London,Jeddah → London,13:45,18:50,2 stops,Multi Stopover,18752,saudia,jeddah,1745,2.0,JED,1745
Saudia,2019-05-21,Dammam,Riyadh,Dammam → Riyadh,06:30,12:00,1 stop,No Meal,9663,saudia,dammam,330,1.0,DMM,330
Saudia,2019-06-24,Jeddah,London,Jeddah → London,19:10,12:35,2 stops,Multi Stopover,12819,saudia,jeddah,1045,2.0,JED,1045
Saudia,2019-03-27,Jeddah,London,Jeddah → London,09:00,21:00,1 stop,Standard Stopover,6883,saudia,jeddah,720,1.0,JED,720
Saudia,2019-05-27,Jeddah,London,Jeddah → London,19:00,01:30,1 stop,Standard Stopover,7198,saudia,jeddah,390,1.0,JED,390
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,10:00,12:45,non-stop,Express Flight,7801,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-04-21,Riyadh,Jeddah,Riyadh → Jeddah,18:25,21:20,non-stop,Express Flight,4823,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-05-24,Dammam,Riyadh,Dammam → Riyadh,06:30,09:20,1 stop,No Meal,9663,saudia,dammam,1610,1.0,DMM,1610
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,20:25,21:05,1 stop,Standard Stopover,12121,saudia,dammam,1480,1.0,DMM,1480
Saudia,2019-05-12,Dammam,Riyadh,Dammam → Riyadh,20:20,23:25,1 stop,Standard Stopover,8085,saudia,dammam,1625,1.0,DMM,1625
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,13:40,18:35,1 stop,Standard Stopover,8662,saudia,riyadh,295,1.0,RUH,295
Saudia,2019-03-21,Jeddah,London,Jeddah → London,22:00,18:50,1 stop,No Meal,6017,saudia,jeddah,1250,1.0,JED,1250
Flynas,2019-05-03,Abha,Dammam,Abha → Dammam,09:45,12:00,non-stop,No Baggage,3859,flynas,abha,135,0.0,AHB,135
Saudia,2019-05-18,Jeddah,London,Jeddah → London,04:55,19:15,1 stop,Standard Stopover,7564,saudia,jeddah,860,1.0,JED,860
Saudia,2019-06-21,Riyadh,Jeddah,Riyadh → Jeddah,05:55,08:35,non-stop,No Baggage,3919,saudia,riyadh,160,0.0,RUH,160
Saudia,2019-05-18,Jeddah,London,Jeddah → London,05:30,04:25,2 stops,Multi Stopover,15129,saudia,jeddah,1375,2.0,JED,1375
Saudia,2019-03-01,Riyadh,Dubai,Riyadh → Dubai,07:00,13:15,1 stop,Standard Stopover,26890,saudia,riyadh,375,1.0,RUH,375
Saudia,2019-04-15,Jeddah,London,Jeddah → London,11:00,14:15,non-stop,No Meal,5443,saudia,jeddah,195,0.0,JED,195
Saudia,2019-03-09,Riyadh,Dubai,Riyadh → Dubai,10:05,13:00,non-stop,Express Flight,6860,saudia,riyadh,175,0.0,RUH,175
Saudia,2019-04-01,Dammam,Riyadh,Dammam → Riyadh,14:05,20:45,1 stop,Standard Stopover,13364,saudia,dammam,400,1.0,DMM,400
Saudia,2019-05-27,Jeddah,London,Jeddah → London,08:00,19:00,1 stop,No Meal,12239,saudia,jeddah,660,1.0,JED,660
Saudia,2019-04-09,Dammam,Riyadh,Dammam → Riyadh,11:30,16:05,1 stop,Standard Stopover,4966,saudia,dammam,275,1.0,DMM,275
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,06:00,08:45,non-stop,Express Flight,6144,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-05-09,Jeddah,London,Jeddah → London,15:00,19:00,1 stop,No Meal,12373,saudia,jeddah,1680,1.0,JED,1680
Saudia,2019-03-18,Riyadh,Dubai,Riyadh → Dubai,08:50,16:30,2 stops,Multi Stopover,10835,saudia,riyadh,1900,2.0,RUH,1900
Saudia,2019-06-06,Jeddah,London,Jeddah → London,06:05,09:25,1 stop,Standard Stopover,7952,saudia,jeddah,1640,1.0,JED,1640
Saudia,2019-04-09,Riyadh,Jeddah,Riyadh → Jeddah,01:30,04:15,non-stop,Express Flight,3419,saudia,riyadh,165,0.0,RUH,165
Saudia,2019-05-27,Jeddah,London,Jeddah → London,03:50,12:35,1 stop,Standard Stopover,10197,saudia,jeddah,525,1.0,JED,525
Saudia,2019-06-03,Jeddah,London,Jeddah → London,10:35,01:30,1 stop,Standard Stopover,5883,saudia,jeddah,895,1.0,JED,895
Flynas,2019-05-18,Abha,Dammam,Abha → Dammam,11:40,13:55,non-stop,Express Flight,4667,flynas,abha,135,0.0,AHB,135
Saudia,2019-03-21,Jeddah,London,Jeddah → London,04:55,21:20,2 stops,Multi Stopover,6223,saudia,jeddah,985,2.0,JED,985
Saudia,2019-05-06,Dammam,Riyadh,Dammam → Riyadh,21:10,08:15,1 stop,No Meal,7757,saudia,dammam,665,1.0,DMM,665
Saudia,2019-03-03,Riyadh,Dubai,Riyadh → Dubai,14:25,19:25,1 stop,Standard Stopover,11873,saudia,riyadh,300,1.0,RUH,300
Saudia,2019-06-06,Dammam,Riyadh,Dammam → Riyadh,21:10,08:15,1 stop,No Meal,10844,saudia,dammam,665,1.0,DMM,665
Saudia,2019-05-15,Jeddah,London,Jeddah → London,21:50,03:35,1 stop,Standard Stopover,7189,saudia,jeddah,345,1.0,JED,345
Saudia,2019-06-27,Jeddah,London,Jeddah → London,21:50,12:35,1 stop,No Meal,10262,saudia,jeddah,885,1.0,JED,885
Saudia,2019-05-01,Dammam,Riyadh,Dammam → Riyadh,19:55,22:25,non-stop,Express Flight,5989,saudia,dammam,150,0.0,DMM,150
Saudia,2019-06-24,Medina,Cairo,Medina → Cairo,21:20,22:50,non-stop,Express Flight,2227,saudia,medina,90,0.0,MED,90
Saudia,2019-06-06,Medina,Cairo,Medina → Cairo,10:20,11:50,non-stop,No Meal,4995,saudia,medina,90,0.0,MED,90
Saudia,2019-03-24,Dammam,Riyadh,Dammam → Riyadh,13:55,18:10,1 stop,Standard Stopover,14231,saudia,dammam,1695,1.0,DMM,1695
Saudia,2019-05-18,Dammam,Riyadh,Dammam → Riyadh,18:55,18:15,1 stop,No Meal,10844,saudia,dammam,1400,1.0,DMM,1400
